,Projekt,Uživatel,Aktivita,Úkol,Hodiny,Refundace,Datum
14,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),3.0,,2018-05-31
82,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Příprava dokumentu,Schůzka #10799: Schůzka s panem Boturem,1.0,,2018-05-29
112,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Schůzky,Podání #10588: Interpelace radní Plamínkové ohledně vodního lyžování na Praze 22,2.0,,2018-05-28
183,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Dlouhodobý úkol #184: Rada hl. m. Prahy (RHMP),2.0,,2018-05-25
279,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Jednání,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",3.0,,2018-05-23
315,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,"Dlouhodobý úkol #716: Výbor pro legislativu, veřejnou správu, protikorupční opatření a informatiku",3.0,,2018-05-22
448,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Úkol #11021: Zasedání zastupitelstva 17. 5. 2018,4.0,,2018-05-18
449,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Jednání,Úkol #11021: Zasedání zastupitelstva 17. 5. 2018,11.0,,2018-05-18
617,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,Úkol #11021: Zasedání zastupitelstva 17. 5. 2018,2.0,,2018-05-14
662,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Studium podkladů,"Naše žádost #11023: Novela o taxislužbě č.23/1998 Sb. hl. m. Prahy,",1.0,,2018-05-13
668,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Příprava dokumentu,Úkol #11021: Zasedání zastupitelstva 17. 5. 2018,1.0,,2018-05-13
680,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Mediální výstupy,Úkol #10980: Velká jarní cyklojízda a následná debata,6.0,,2018-05-12
717,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Příprava dokumentu,Úkol #10980: Velká jarní cyklojízda a následná debata,4.0,,2018-05-11
1000,zastupitelstvo hl. m. Prahy,Ondřej Kallasch,Schůzky,Schůzka #10799: Schůzka s panem Boturem,2.0,,2018-05-03
